clientId,clientStatus,registrationDate,fullName,shortName,inn,kpp,ogrn,okpo,taxAgencyCode,legalAddress,postalAddress,regCountryCode,isForeign,economicSector,bankInfo,relations,contacts,userId,login,person.fullName,person.phone,person.email,userStartsAt,userEndsAt,sessionId,sessionTs,eventType,ipAddress.ip,ipAddress.port,ipAddress.ipType,userAgent,deviceId,geolocation,orderId,contractId,orderStatus,orderType,createdAt,confirmedAt,sender.clientId,sender.address,sender.contactPerson,receiver.clientId,receiver.address,receiver.contactPerson,routeFrom,routeTo,transitPoints,carrier.name,carrier.inn,flightNumber,vehicleNumber,awbNumber,cmrNumber,cargoDescription,cargoWeight,cargoVolume,cargoDangerClass,cargoSpecialConditions,insuranceInfo.policyNumber,insuranceInfo.amount,customsInfo.declarationNumber,customsInfo.brokerInn,estimatedDeliveryDate,actualDeliveryDate,trackingId,eventTs,statusCode,statusDescription,location.address,location.city,location.coordinates,operatorId,scannedDeviceId,paymentId,paymentTs,paymentType,paymentMethod,amount,currency,invoiceNumber,from.bankInfo,to.bankInfo,paymentStatus,externalPaymentId,ipAddress,conversationId,startsAt,endsAt,channel,messageId,messageTs,messageText,attachments,operatorLogin,relatedOrderId,ts,sourceIp,sourcePort,destinationIp,destinationPort,protocol,flag,bytesTransferred
ORG-053,BLOCKED,2024-04-26T20:28:56Z,"ООО ""Сибирь Cargo""",Прогресс,4426418692,877127109,7015225379115,,3275,"{""building"":""148"",""city"":""Новосибирск"",""street"":""Гагарина""}","{""building"":""106"",""city"":""Новосибирск"",""street"":""Советская""}",RU,false,,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101802690959188"",""settlementAccount"":""40702844591088811""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Попов Сергей Николаевич"",""inn"":""655333700731"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info53@example.ru"",""phone"":""+7 974 326-51-31""}]",USR-053,u.53@example.ru,Смирнов Пётр Петрович,+7 925 305-25-11,user53@example.ru,2024-08-04T20:28:56Z,,sess-482c31cf,2026-07-04T20:28:56Z,LOGOUT,155.181.242.138,21507,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-053,CNT-053,CREATED,AIR,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-053,"Новосибирск, Центральная","Смирнов Дмитрий Петрович, +7 921 106-41-38",ORG-1053,"Новосибирск, Гагарина","Морозов Пётр Сергеевич, +7 941 963-45-70",Новосибирск,Казань,[],Меридиан Карго,8465303064,SU-760,А134ВС77,32458790006,,Промышленное оборудование,17950.7,88.8,,Температурный режим +2..+8,INS-053,289968,0755719033,2816056270,2026-07-07,2026-07-08,TRK-053,2026-07-04T20:28:56Z,DELIVERED,Груз прошёл таможенное оформление,"Новосибирск, Ленина",Новосибирск,"55.75,37.62",OP-9,scn-1ccfd8,PAY-053,2026-07-03T20:28:56Z,INVOICE,BANK_TRANSFER,302994.00,RUB,INV-053,"{""account"":""40802875876247700"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""4426418692""}","{""account"":""40702816729572901"",""bankName"":""Альфа-Банк"",""bik"":""044525593""}",PENDING,EXT-5ec26bb5,114.39.194.113,CONV-053,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,MESSENGER,MSG-053,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-7ba52e.pdf""]",operator.8,ORD-053,2026-07-05T20:28:56Z,147.40.155.180,8849,10.0.202.136,443,TCP,FIN,200149
ORG-054,BLOCKED,2024-04-26T20:28:56Z,"ООО ""Волга Логистик""",Меридиан,9006782989,854442295,0847289581171,97675431,7778,"{""building"":""38"",""city"":""Екатеринбург"",""street"":""Центральная""}","{""building"":""75"",""city"":""Екатеринбург"",""street"":""Мира""}",RU,false,Логистика,"{""bankName"":""ВТБ"",""bik"":""044525187"",""correspondentAccount"":""30101891417880073"",""settlementAccount"":""40702892006182245""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Соколов Алексей Сергеевич"",""inn"":""932595595513"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info54@example.ru"",""phone"":""+7 920 237-37-28""}]",USR-054,u.54@example.ru,Морозов Сергей Николаевич,+7 929 510-16-62,user54@example.ru,2024-08-04T20:28:56Z,,sess-5f19c87e,2026-07-04T20:28:56Z,LOGIN,163.1.65.91,8261,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-8388b3,"55.75,37.62",ORD-054,CNT-054,CREATED,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-054,"Екатеринбург, Ленина","Смирнов Александр Иванович, +7 932 120-72-99",ORG-1054,"Казань, Ленина","Кузнецов Дмитрий Сергеевич, +7 951 922-38-43",Екатеринбург,Самара,"[""Москва""]",Волга Карго,1600574854,SU-852,,10993680449,70354840,Промышленное оборудование,17258.7,2.9,ADR 7,Температурный режим +2..+8,INS-054,,,2474038525,2026-07-07,2026-07-08,TRK-054,2026-07-04T20:28:56Z,WAREHOUSE_IN,Груз прошёл таможенное оформление,"Екатеринбург, Победы",Екатеринбург,"55.75,37.62",OP-41,scn-f0a97f,PAY-054,2026-07-03T20:28:56Z,PREPAYMENT,BANK_TRANSFER,312869.00,RUB,INV-054,"{""account"":""40802852846680289"",""bankName"":""ВТБ"",""bik"":""044525187"",""inn"":""9006782989""}","{""account"":""40702817728589232"",""bankName"":""ВТБ"",""bik"":""044525187""}",PENDING,EXT-a78220f4,80.77.45.161,CONV-054,2026-06-30T20:28:56Z,,EMAIL,MSG-054,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],operator.2,ORD-054,2026-07-05T20:28:56Z,10.39.32.226,28004,10.0.83.35,443,UDP,FIN,57551
ORG-055,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Волга Cargo""",Восток,8632326470,294073542,5635927782011,07630956,4643,"{""building"":""11"",""city"":""Москва"",""street"":""Мира""}",,RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101852010826050"",""settlementAccount"":""40702871815917895""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Сидоров Пётр Николаевич"",""inn"":""339837866568"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info55@example.ru"",""phone"":""+7 914 692-39-12""}]",USR-055,u.55@example.ru,Морозов Николай Николаевич,+7 947 304-87-97,user55@example.ru,2024-08-04T20:28:56Z,,sess-c791f44f,2026-07-04T20:28:56Z,LOGOUT,110.249.100.25,20962,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-2781ea,"55.75,37.62",ORD-055,CNT-055,CREATED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-055,"Москва, Центральная","Иванов Владимир Александрович, +7 991 144-56-25",ORG-1055,"Екатеринбург, Центральная","Иванов Алексей Иванович, +7 982 674-48-73",Москва,Уфа,[],Прогресс Карго,4079304093,SU-482,А723ВС77,,36326525,Промышленное оборудование,19976.2,58.0,ADR 8,Температурный режим +2..+8,INS-055,163488,6284652844,0642719755,2026-07-07,2026-07-08,TRK-055,2026-07-04T20:28:56Z,ARRIVED,,"Москва, Мира",Москва,"55.75,37.62",OP-21,,PAY-055,2026-07-03T20:28:56Z,POSTPAYMENT,CARD,42553.00,RUB,INV-055,"{""account"":""40802893602133492"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""8632326470""}","{""account"":""40702860352625831"",""bankName"":""Альфа-Банк"",""bik"":""044525593""}",PENDING,,25.252.89.215,CONV-055,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,EMAIL,MSG-055,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-57a9a7.pdf""]",operator.12,ORD-055,2026-07-05T20:28:56Z,42.85.105.28,44746,10.0.201.222,443,TCP,FIN,270622
ORG-056,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Прогресс Групп""",Меридиан,2624436238,583101703,5242148856726,46399713,0986,"{""building"":""150"",""city"":""Ростов-на-Дону"",""street"":""Мира""}","{""building"":""137"",""city"":""Ростов-на-Дону"",""street"":""Мира""}",RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101859444043528"",""settlementAccount"":""40702849736381289""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Морозов Дмитрий Петрович"",""inn"":""656988597774"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info56@example.ru"",""phone"":""+7 932 447-53-82""}]",USR-056,u.56@example.ru,Кузнецов Пётр Петрович,+7 952 780-83-96,user56@example.ru,2024-08-04T20:28:56Z,,sess-f4f5e14e,2026-07-04T20:28:56Z,PASSWORD_CHANGE,8.146.131.119,28457,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-9828ca,"55.75,37.62",ORD-056,CNT-056,CONFIRMED,INTERNATIONAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-056,"Ростов-на-Дону, Ленина","Морозов Дмитрий Сергеевич, +7 916 163-51-47",ORG-1056,"Казань, Гагарина","Попов Пётр Николаевич, +7 978 213-27-22",Ростов-на-Дону,Уфа,"[""Екатеринбург"",""Ростов-на-Дону""]",Балтика Карго,6398397904,SU-231,А712ВС77,74087587889,,Промышленное оборудование,16353.7,,,Температурный режим +2..+8,INS-056,227433,1945807302,3326354907,2026-07-07,2026-07-08,TRK-056,2026-07-04T20:28:56Z,ARRIVED,Груз прошёл таможенное оформление,"Ростов-на-Дону, Гагарина",Ростов-на-Дону,"55.75,37.62",,scn-2defe8,PAY-056,2026-07-03T20:28:56Z,PREPAYMENT,ACCOUNT_DEBIT,261358.00,RUB,INV-056,"{""account"":""40802893443449160"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""2624436238""}","{""account"":""40702870408549171"",""bankName"":""ВТБ"",""bik"":""044525187""}",PENDING,EXT-e9bc2fc6,30.240.43.108,CONV-056,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-056,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],operator.3,ORD-056,2026-07-05T20:28:56Z,167.41.5.94,18634,10.0.50.134,443,UDP,SYN,33093
ORG-057,BLOCKED,2024-04-26T20:28:56Z,"ООО ""Феникс Сервис""",,6242918843,986128474,7239592958174,56309194,5406,"{""building"":""117"",""city"":""Казань"",""street"":""Мира""}",,RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101802886571933"",""settlementAccount"":""40702896701156087""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Смирнов Александр Александрович"",""inn"":""747280742930"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info57@example.ru"",""phone"":""+7 997 909-81-46""}]",USR-057,u.57@example.ru,Сидоров Иван Иванович,+7 981 356-56-87,user57@example.ru,2024-08-04T20:28:56Z,,sess-67b619c4,2026-07-04T20:28:56Z,LOGIN,33.93.183.114,24621,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),,"55.75,37.62",ORD-057,CNT-057,CREATED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-057,"Казань, Мира","Соколов Иван Петрович, +7 968 377-36-34",ORG-1057,"Москва, Гагарина","Попов Иван Николаевич, +7 913 228-21-28",Казань,Ростов-на-Дону,[],Восток Карго,6451642989,SU-437,А836ВС77,13833738128,,Промышленное оборудование,3310.4,54.0,ADR 5,Температурный режим +2..+8,,,,4335758561,2026-07-07,2026-07-08,TRK-057,2026-07-04T20:28:56Z,DELIVERED,Груз прошёл таможенное оформление,"Казань, Центральная",Казань,"55.75,37.62",,scn-c40049,PAY-057,2026-07-03T20:28:56Z,INVOICE,ACCOUNT_DEBIT,254097.00,RUB,INV-057,"{""account"":""40802815194723931"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""6242918843""}","{""account"":""40702874995921869"",""bankName"":""ВТБ"",""bik"":""044525187""}",PENDING,,222.170.251.109,CONV-057,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-057,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-331b03.pdf""]",operator.1,ORD-057,2026-07-05T20:28:56Z,64.218.249.89,14552,10.0.8.204,443,TCP,FIN,391745
ORG-058,BLOCKED,2024-04-26T20:28:56Z,"ООО ""Гарант Сервис""",Кама,9022937739,931244236,4198991386171,09550740,,"{""building"":""4"",""city"":""Уфа"",""street"":""Советская""}",,RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101845292787436"",""settlementAccount"":""40702875661580315""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Сидоров Пётр Николаевич"",""inn"":""477807449212"",""position"":""Генеральный директор"",""role"":""PAYER""}]","[{""email"":""info58@example.ru"",""phone"":""+7 936 329-69-58""}]",USR-058,u.58@example.ru,Сидоров Николай Петрович,+7 974 219-18-86,user58@example.ru,2024-08-04T20:28:56Z,,sess-daf8aa1d,2026-07-04T20:28:56Z,LOGIN,90.93.12.217,15469,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-3628e0,"55.75,37.62",ORD-058,CNT-058,CANCELLED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-058,"Уфа, Центральная","Кузнецов Александр Александрович, +7 997 331-65-35",ORG-1058,"Уфа, Ленина","Смирнов Иван Сергеевич, +7 935 127-70-50",Уфа,Новосибирск,[],Феникс Карго,6279313404,,А187ВС77,,01203399,Промышленное оборудование,6095.0,43.1,ADR 8,Температурный режим +2..+8,INS-058,468022,4165396207,4857094968,2026-07-07,2026-07-08,TRK-058,2026-07-04T20:28:56Z,DEPARTED,,"Уфа, Гагарина",Уфа,"55.75,37.62",OP-24,scn-01b2c1,PAY-058,2026-07-03T20:28:56Z,POSTPAYMENT,BANK_TRANSFER,75328.00,RUB,INV-058,"{""account"":""40802866207841954"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""9022937739""}","{""account"":""40702815990085914"",""bankName"":""Сбербанк"",""bik"":""044525225""}",PENDING,EXT-ca7c9810,80.107.114.75,CONV-058,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-058,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-3f5429.pdf""]",operator.6,ORD-058,2026-07-05T20:28:56Z,71.114.146.202,12167,10.0.124.65,443,TCP,SYN,383853
ORG-059,ACTIVE,2024-04-26T20:28:56Z,"ООО ""Феникс Транс""",Прогресс,7156138635,347757570,7796707923758,96258481,7116,"{""building"":""36"",""city"":""Ростов-на-Дону"",""street"":""Советская""}","{""building"":""48"",""city"":""Ростов-на-Дону"",""street"":""Мира""}",RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101803721992670"",""settlementAccount"":""40702895995031310""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Сидоров Пётр Петрович"",""inn"":""769465196461"",""position"":""Генеральный директор"",""role"":""SENDER""}]","[{""email"":""info59@example.ru"",""phone"":""+7 982 440-65-54""}]",USR-059,u.59@example.ru,Морозов Дмитрий Николаевич,+7 968 316-98-24,user59@example.ru,2024-08-04T20:28:56Z,,sess-72adc3bd,2026-07-04T20:28:56Z,PASSWORD_CHANGE,37.17.197.251,22888,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-9685f7,"55.75,37.62",ORD-059,CNT-059,DELIVERED,AIR,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-059,"Ростов-на-Дону, Советская","Сидоров Александр Петрович, +7 919 106-20-77",ORG-1059,"Ростов-на-Дону, Ленина","Попов Александр Сергеевич, +7 952 252-85-15",Ростов-на-Дону,Ростов-на-Дону,[],Прогресс Карго,4257506631,SU-447,А128ВС77,64448325355,41477033,Промышленное оборудование,1786.8,58.3,,Температурный режим +2..+8,INS-059,,6964531671,9727727174,2026-07-07,2026-07-08,TRK-059,2026-07-04T20:28:56Z,DELIVERED,Груз прошёл таможенное оформление,"Ростов-на-Дону, Гагарина",Ростов-на-Дону,"55.75,37.62",OP-42,scn-6538a7,PAY-059,2026-07-03T20:28:56Z,PREPAYMENT,ACCOUNT_DEBIT,92850.00,RUB,INV-059,"{""account"":""40802883668652915"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""7156138635""}","{""account"":""40702862039300846"",""bankName"":""Газпромбанк"",""bik"":""044525823""}",REFUNDED,EXT-c4970ae9,27.250.183.177,CONV-059,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-059,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-f622bb.pdf""]",,ORD-059,2026-07-05T20:28:56Z,195.17.163.191,48030,10.0.247.193,443,UDP,SYN,466678
ORG-060,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Феникс Групп""",Кама,5339598866,833589495,6349361950268,,6812,"{""building"":""52"",""city"":""Санкт-Петербург"",""street"":""Мира""}","{""building"":""25"",""city"":""Санкт-Петербург"",""street"":""Центральная""}",RU,false,,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101843019744018"",""settlementAccount"":""40702863963116874""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Кузнецов Дмитрий Александрович"",""inn"":""273227709728"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info60@example.ru"",""phone"":""+7 970 181-59-50""}]",USR-060,u.60@example.ru,Морозов Алексей Александрович,+7 991 169-85-85,user60@example.ru,2024-08-04T20:28:56Z,,sess-0a95fae1,2026-07-04T20:28:56Z,LOGOUT,151.169.65.41,49324,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-6ac624,"55.75,37.62",ORD-060,CNT-060,DELIVERED,INTERNATIONAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-060,"Санкт-Петербург, Гагарина","Кузнецов Иван Александрович, +7 972 239-17-52",ORG-1060,"Самара, Советская","Кузнецов Дмитрий Николаевич, +7 982 404-67-93",Санкт-Петербург,Самара,[],Меридиан Карго,8495895425,SU-610,,90827648406,03553390,Промышленное оборудование,591.9,30.8,,Температурный режим +2..+8,INS-060,,6462159181,5747569418,2026-07-07,2026-07-08,TRK-060,2026-07-04T20:28:56Z,DELIVERED,Груз прошёл таможенное оформление,"Санкт-Петербург, Советская",Санкт-Петербург,"55.75,37.62",OP-3,scn-88f415,PAY-060,2026-07-03T20:28:56Z,POSTPAYMENT,ACCOUNT_DEBIT,341491.00,RUB,INV-060,"{""account"":""40802889799087325"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""5339598866""}","{""account"":""40702837997958673"",""bankName"":""Сбербанк"",""bik"":""044525225""}",REFUNDED,,220.121.151.41,CONV-060,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,PHONE,MSG-060,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-796648.pdf""]",operator.4,ORD-060,2026-07-05T20:28:56Z,217.235.180.22,38345,10.0.214.234,443,TCP,,476660
ORG-061,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Балтика Сервис""",,7022042404,882095587,8895137582992,67252042,3820,"{""building"":""35"",""city"":""Москва"",""street"":""Ленина""}","{""building"":""7"",""city"":""Москва"",""street"":""Гагарина""}",RU,false,Логистика,"{""bankName"":""Сбербанк"",""bik"":""044525225"",""correspondentAccount"":""30101843271149535"",""settlementAccount"":""40702823240813684""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Иванов Алексей Сергеевич"",""inn"":""679794792773"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info61@example.ru"",""phone"":""+7 927 227-42-84""}]",USR-061,u.61@example.ru,Попов Николай Александрович,+7 975 861-35-91,user61@example.ru,2024-08-04T20:28:56Z,,sess-5f0b9f5c,2026-07-04T20:28:56Z,PASSWORD_CHANGE,143.73.152.39,31072,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-227a10,"55.75,37.62",ORD-061,CNT-061,CONFIRMED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-061,"Москва, Центральная","Петров Пётр Петрович, +7 971 590-24-62",ORG-1061,"Ростов-на-Дону, Победы","Сидоров Владимир Николаевич, +7 912 440-89-53",Москва,Уфа,[],Меридиан Карго,2092423006,SU-796,А141ВС77,53096752150,36168152,Промышленное оборудование,11398.6,52.7,ADR 5,Температурный режим +2..+8,INS-061,37733,1006195629,2638068735,2026-07-07,2026-07-08,TRK-061,2026-07-04T20:28:56Z,WAREHOUSE_IN,Груз прошёл таможенное оформление,"Москва, Мира",Москва,"55.75,37.62",,scn-2cbe90,PAY-061,2026-07-03T20:28:56Z,POSTPAYMENT,CARD,388106.00,RUB,INV-061,"{""account"":""40802801537275518"",""bankName"":""Сбербанк"",""bik"":""044525225"",""inn"":""7022042404""}","{""account"":""40702850813559526"",""bankName"":""Сбербанк"",""bik"":""044525225""}",PENDING,EXT-a9be0a1b,19.22.251.69,CONV-061,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-061,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.","[""https://files.example.ru/doc-b2b5eb.pdf""]",operator.17,ORD-061,2026-07-05T20:28:56Z,43.167.14.226,38292,10.0.101.50,443,UDP,SYN,84220
ORG-062,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Сибирь Транс""",Балтика,4491712653,501164527,6750080031474,58436692,2510,"{""building"":""89"",""city"":""Уфа"",""street"":""Советская""}","{""building"":""83"",""city"":""Уфа"",""street"":""Победы""}",RU,false,Логистика,"{""bankName"":""Альфа-Банк"",""bik"":""044525593"",""correspondentAccount"":""30101833208749095"",""settlementAccount"":""40702894269704128""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Смирнов Дмитрий Иванович"",""inn"":""175178547242"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info62@example.ru"",""phone"":""+7 946 771-88-57""}]",USR-062,u.62@example.ru,Иванов Иван Сергеевич,+7 960 242-30-71,user62@example.ru,2024-08-04T20:28:56Z,,sess-c614c293,2026-07-04T20:28:56Z,LOGOUT,222.40.172.130,24327,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-32dab3,,ORD-062,CNT-062,CONFIRMED,MULTIMODAL,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-062,"Уфа, Мира","Кузнецов Александр Сергеевич, +7 910 544-85-92",ORG-1062,"Самара, Победы","Смирнов Пётр Сергеевич, +7 978 479-59-24",Уфа,Санкт-Петербург,"[""Уфа""]",Феникс Карго,6570098630,SU-230,,94088579930,,Промышленное оборудование,8253.5,19.0,ADR 2,Температурный режим +2..+8,INS-062,97675,2626363404,5468411415,2026-07-07,2026-07-08,TRK-062,2026-07-04T20:28:56Z,ARRIVED,Груз прошёл таможенное оформление,"Уфа, Советская",Уфа,"55.75,37.62",OP-23,,PAY-062,2026-07-03T20:28:56Z,INVOICE,CARD,254412.00,RUB,INV-062,"{""account"":""40802845350670530"",""bankName"":""Альфа-Банк"",""bik"":""044525593"",""inn"":""4491712653""}","{""account"":""40702856723910565"",""bankName"":""Газпромбанк"",""bik"":""044525823""}",FAILED,EXT-2e2b2eb8,182.146.72.44,CONV-062,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,CHAT_LK,MSG-062,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],operator.19,ORD-062,2026-07-05T20:28:56Z,61.139.144.136,61206,10.0.23.66,443,UDP,FIN,200488
ORG-063,ARCHIVED,2024-04-26T20:28:56Z,"ООО ""Балтика Групп""",,2471980675,406909932,1239075897015,07234563,7383,"{""building"":""65"",""city"":""Санкт-Петербург"",""street"":""Победы""}","{""building"":""119"",""city"":""Санкт-Петербург"",""street"":""Гагарина""}",RU,false,Логистика,"{""bankName"":""ВТБ"",""bik"":""044525187"",""correspondentAccount"":""30101832654405630"",""settlementAccount"":""40702823528485168""}","[{""dateBegin"":""2025-05-31"",""dateEnd"":null,""fullName"":""Иванов Иван Петрович"",""inn"":""534446614482"",""position"":""Генеральный директор"",""role"":""RECEIVER""}]","[{""email"":""info63@example.ru"",""phone"":""+7 995 110-24-21""}]",USR-063,u.63@example.ru,Кузнецов Алексей Иванович,+7 982 364-95-84,user63@example.ru,2024-08-04T20:28:56Z,,sess-19c75e58,2026-07-04T20:28:56Z,LOGOUT,88.151.191.36,38332,IPv4,Mozilla/5.0 (compatible; CopmFake/1.0),dev-29e755,"55.75,37.62",ORD-063,CNT-063,DELIVERED,AUTO,2026-06-05T20:28:56Z,2026-06-06T20:28:56Z,ORG-063,"Санкт-Петербург, Центральная","Петров Александр Сергеевич, +7 935 271-12-55",ORG-1063,"Екатеринбург, Центральная","Попов Александр Николаевич, +7 954 115-42-85",Санкт-Петербург,Новосибирск,"[""Санкт-Петербург"",""Новосибирск""]",Меридиан Карго,9763219723,SU-797,А617ВС77,28476187955,35564124,Промышленное оборудование,15532.7,86.1,ADR 9,Температурный режим +2..+8,INS-063,29144,4739124364,8027128557,2026-07-07,2026-07-08,TRK-063,2026-07-04T20:28:56Z,DEPARTED,Груз прошёл таможенное оформление,"Санкт-Петербург, Мира",Санкт-Петербург,"55.75,37.62",OP-33,scn-224213,PAY-063,2026-07-03T20:28:56Z,REFUND,CARD,440192.00,RUB,INV-063,"{""account"":""40802886350369309"",""bankName"":""ВТБ"",""bik"":""044525187"",""inn"":""2471980675""}","{""account"":""40702801389498205"",""bankName"":""ВТБ"",""bik"":""044525187""}",FAILED,,107.140.41.248,CONV-063,2026-06-30T20:28:56Z,2026-07-01T20:28:56Z,EMAIL,MSG-063,2026-07-01T20:28:56Z,"Добрый день! Уточните, пожалуйста, статус заявки.",[],,ORD-063,2026-07-05T20:28:56Z,151.173.217.117,52186,10.0.153.33,443,UDP,SYN,233088
